ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Fonseca J.,Rublev A.,112.0,9.0,520.0,3520.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,2.3,1.62,2.48,1.61,2.48,1.66,2.3,1.62
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Shapovalov D.,Bautista Agut R.,56.0,53.0,1006.0,1067.0,3.0,6.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.37,3.41,1.38,3.41,1.35,3.17
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Moutet C.,Popyrin A.,69.0,24.0,772.0,1840.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,4.33,1.22,4.67,1.24,4.67,1.28,4.21,1.23
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,De Minaur A.,Van De Zandschulp B.,8.0,84.0,3535.0,672.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,10.0,1.08,10.59,1.08,10.59,1.07,8.89
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Carreno Busta P.,Majchrzak K.,182.0,122.0,317.0,491.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.62,2.3,1.77,2.18,1.77,2.34,1.68,2.19
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Musetti L.,Arnaldi M.,15.0,39.0,2600.0,1305.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.57,2.38,1.6,2.5,1.6,2.5,1.57,2.39
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Giron M.,Hanfmann Y.,46.0,95.0,1175.0,618.0,2.0,6.0,7.0,5.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.25,4.0,1.28,4.13,1.28,4.13,1.25,3.98
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Altmaier D.,Comesana F.,101.0,85.0,582.0,662.0,6.0,2.0,3.0,6.0,7.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.8,2.0,1.93,2.0,1.93,2.01,1.83,1.98
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Monfils G.,Mpetshi G.,41.0,30.0,1280.0,1651.0,7.0,6.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,2.3,1.62,2.13,1.81,2.3,1.81,2.1,1.74
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Diaz Acosta F.,Bergs Z.,73.0,60.0,758.0,948.0,6.0,7.0,6.0,4.0,1.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,2.75,1.44,2.86,1.48,2.86,1.5,2.73,1.46
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Berrettini M.,Norrie C.,34.0,52.0,1380.0,1082.0,6.0,7.0,6.0,4.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.11,1.45,3.2,1.39,2.97
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Kecmanovic M.,Lajovic D.,51.0,80.0,1096.0,717.0,7.0,5.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.17,5.0,1.25,4.48,1.25,5.05,1.21,4.45
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Medvedev D.,Samrej K.,5.0,418.0,5030.0,109.0,6.0,2.0,4.0,6.0,3.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.0,51.0,1.01,42.16,1.01,51.0,1.01,23.91
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Diallo G.,Nardi L.,86.0,83.0,646.0,675.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.44,2.75,1.47,2.92,1.5,2.92,1.45,2.75
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Rune H.,Zhang Zh.,13.0,49.0,2910.0,1140.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.3,3.5,1.33,3.68,1.36,3.68,1.31,3.46
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Khachanov K.,Mannarino A.,19.0,75.0,2410.0,751.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.14,6.81,1.14,7.03,1.11,6.44
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Garin C.,Coric B.,150.0,87.0,382.0,639.0,7.0,5.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.73,2.01,1.89,2.1,1.9,2.0,1.81
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Tien L.,Ugo Carabelli C.,121.0,94.0,493.0,624.0,4.0,6.0,7.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.14,5.5,1.19,5.49,1.19,6.12,1.15,5.36
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Cerundolo F.,Bublik A.,31.0,37.0,1620.0,1330.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.63,2.44,1.63,2.45,1.59,2.37
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Hurkacz H.,Griekspoor T.,17.0,40.0,2555.0,1280.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.4,3.2,1.42,3.25,1.37,3.13
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5.0,Fritz T.,Brooksby J.,4.0,,5350.0,,6.0,2.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,17.0,1.05,14.34,1.05,17.0,1.03,12.99
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Vukic A.,Korda S.,68.0,22.0,778.0,2065.0,6.0,4.0,3.0,6.0,2.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,4.33,1.22,4.15,1.28,4.33,1.28,4.03,1.24
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Zverev A.,Martinez P.,2.0,44.0,7635.0,1220.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,21.0,1.02,28.08,1.02,28.08,1.01,16.29
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Humbert U.,Habib H.,14.0,219.0,2765.0,264.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.13,7.35,1.13,8.0,1.1,6.99
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Davidovich Fokina A.,Auger-Aliassime F.,66.0,23.0,790.0,1905.0,6.0,7.0,6.0,7.0,6.0,4.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,3.75,1.29,3.84,1.31,3.84,1.33,3.57,1.3
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Draper J.,Kokkinakis T.,18.0,71.0,2530.0,766.0,6.0,7.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.47,2.92,1.56,2.92,1.44,2.77
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mensik J.,Ruud C.,48.0,6.0,1162.0,4210.0,6.0,2.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.73,2.17,1.78,2.23,1.78,2.1,1.74
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fearnley J.,Cazaux A.,92.0,78.0,632.0,732.0,3.0,6.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.62,2.3,1.65,2.4,1.68,2.4,1.64,2.26
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fils A.,Halys Q.,21.0,74.0,2280.0,756.0,6.0,2.0,4.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.22,4.33,1.25,4.51,1.25,4.51,1.23,4.15
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Paul T.,Nishikori K.,11.0,76.0,3195.0,743.0,6.0,7.0,6.0,0.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.4,3.0,1.45,2.97,1.47,3.0,1.41,2.88
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Carballes Baena R.,Duckworth J.,57.0,89.0,981.0,637.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.57,2.38,1.63,2.45,1.63,2.45,1.61,2.32
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Borges N.,Thompson J.,33.0,27.0,1445.0,1695.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.91,1.91,1.95,1.95,1.95,2.04,1.88,1.93
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Bonzi B.,Passaro F.,64.0,104.0,819.0,571.0,6.0,2.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.25,4.0,1.28,4.1,1.32,4.1,1.29,3.69
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Alcaraz C.,Nishioka Y.,3.0,65.0,7010.0,807.0,6.0,0.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,29.55,1.02,29.55,1.02,15.68
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Lehecka J.,Gaston H.,29.0,81.0,1660.0,703.0,6.0,3.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.05,11.0,1.09,9.71,1.09,11.4,1.06,9.38
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Machac T.,Opelka R.,25.0,170.0,1805.0,341.0,3.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.33,3.4,1.35,3.5,1.38,3.5,1.35,3.23
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5.0,Djokovic N.,Faria J.,7.0,125.0,3900.0,481.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.01,23.0,1.02,29.32,1.03,29.32,1.02,16.15
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Tien L.,Medvedev D.,121.0,5.0,493.0,5030.0,6.0,3.0,7.0,6.0,6.0,7.0,1.0,6.0,7.0,6.0,3.0,2.0,Completed,5.0,1.17,6.77,1.14,6.77,1.19,5.36,1.16
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Sinner J.,Schoolkate T.,1.0,173.0,11830.0,336.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.01,34.0,1.01,51.48,1.02,51.48,1.01,20.26
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Rune H.,Berrettini M.,13.0,34.0,2910.0,1380.0,7.0,6.0,2.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,2.2,1.67,2.25,1.72,2.25,1.77,2.13,1.71
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Sonego L.,Fonseca J.,55.0,112.0,1026.0,520.0,6.0,7.0,6.0,3.0,6.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,5.0,1.17,4.82,1.22,5.2,1.23,4.72,1.2
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Marozsan F.,Tiafoe F.,59.0,16.0,960.0,2560.0,6.0,7.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,2.75,1.44,2.56,1.58,2.75,1.58,2.6,1.5
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Michelsen A.,Mccabe J.,42.0,258.0,1270.0,216.0,7.0,5.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,1.14,7.05,1.15,7.05,1.12,6.27
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Giron M.,Etcheverry T.,46.0,38.0,1175.0,1315.0,7.0,5.0,3.0,6.0,7.0,5.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.91,1.91,2.0,1.91,2.0,1.94,1.92,1.89
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fritz T.,Garin C.,4.0,150.0,5350.0,382.0,6.0,2.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,18.2,1.04,18.2,1.03,13.02
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Shelton B.,Carreno Busta P.,20.0,182.0,2280.0,317.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.5,1.32,3.77,1.35,3.77,1.31,3.45
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,De Minaur A.,Boyer T.,8.0,136.0,3535.0,448.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,15.0,1.04,17.5,1.05,17.5,1.03,12.57
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Cerundolo F.,Diaz Acosta F.,31.0,73.0,1620.0,758.0,6.0,2.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.4,3.0,1.36,3.48,1.42,3.48,1.39,3.0
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Musetti L.,Shapovalov D.,15.0,56.0,2600.0,1006.0,7.0,6.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.73,2.08,1.84,2.1,1.87,2.01,1.81
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Monfils G.,Altmaier D.,41.0,101.0,1280.0,582.0,7.0,5.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.46,1.26,4.54,1.22,4.38
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Khachanov K.,Diallo G.,19.0,86.0,2410.0,646.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.4,1.31,3.85,1.33,3.85,1.32,3.41
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kecmanovic M.,Hurkacz H.,51.0,17.0,1096.0,2555.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.29,3.52,1.35,3.75,1.35,3.47,1.31
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5.0,Moutet C.,Krueger M.,69.0,146.0,772.0,396.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.5,2.63,1.56,2.61,1.56,2.75,1.5,2.6
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Humbert U.,Fils A.,14.0,21.0,2765.0,2280.0,4.0,6.0,7.0,5.0,6.0,4.0,1.0,0.0,,,2.0,1.0,Retired,1.57,2.38,1.65,2.39,1.66,2.48,1.58,2.38
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Lehecka J.,Bonzi B.,29.0,64.0,1660.0,819.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.29,3.75,1.29,4.01,1.3,4.01,1.29,3.65
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Djokovic N.,Machac T.,7.0,25.0,3900.0,1805.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.22,4.85,1.28,4.85,1.24,4.03
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Davidovich Fokina A.,Mensik J.,66.0,48.0,790.0,1162.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,2.63,1.5,2.65,1.55,2.72,1.55,2.6,1.5
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Draper J.,Vukic A.,18.0,68.0,2530.0,778.0,6.0,4.0,2.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,1.22,4.33,1.2,5.29,1.24,5.29,1.22,4.36
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Alcaraz C.,Borges N.,3.0,33.0,7010.0,1445.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.03,17.0,1.03,23.4,1.04,23.4,1.03,13.97
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Zverev A.,Fearnley J.,2.0,92.0,7635.0,632.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,10.86,1.08,10.86,1.07,8.72
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5.0,Paul T.,Carballes Baena R.,11.0,57.0,3195.0,981.0,7.0,6.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.13,6.0,1.16,6.23,1.17,6.23,1.14,5.67
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Michelsen A.,Khachanov K.,42.0,19.0,1270.0,2410.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.53,2.5,1.6,2.5,1.66,2.37,1.58
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Monfils G.,Fritz T.,41.0,4.0,1280.0,5350.0,3.0,6.0,7.0,5.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,7.0,1.1,7.4,1.13,7.4,1.15,6.44,1.12
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,De Minaur A.,Cerundolo F.,8.0,31.0,3535.0,1620.0,5.0,7.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.11,8.45,1.13,8.45,1.1,7.3
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Sonego L.,Marozsan F.,55.0,59.0,1026.0,960.0,6.0,7.0,7.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.8,2.0,1.85,2.07,1.85,2.1,1.79,2.02
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Shelton B.,Musetti L.,20.0,15.0,2280.0,2600.0,6.0,3.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.62,2.3,1.63,2.43,1.69,2.43,1.63,2.27
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Sinner J.,Giron M.,1.0,46.0,11830.0,1175.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,23.0,1.02,32.69,1.03,32.69,1.02,16.82
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Rune H.,Kecmanovic M.,13.0,51.0,2910.0,1096.0,6.0,7.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.44,2.75,1.5,2.78,1.5,2.85,1.46,2.73
5,Melbourne,Australian Open,2025-01-18,Grand Slam,Outdoor,Hard,3rd Round,5.0,Tien L.,Moutet C.,121.0,69.0,493.0,772.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.91,1.91,1.93,1.98,1.93,2.01,1.87,1.93
5,Melbourne,Australian Open,2025-01-19,Grand Slam,Outdoor,Hard,4th Round,5.0,Djokovic N.,Lehecka J.,7.0,29.0,3900.0,1660.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.0,1.23,4.68,1.28,4.68,1.25,3.96
5,Melbourne,Australian Open,2025-01-19,Grand Slam,Outdoor,Hard,4th Round,5.0,Paul T.,Davidovich Fokina A.,11.0,66.0,3195.0,790.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.25,4.0,1.25,4.5,1.28,4.5,1.24,3.99
5,Melbourne,Australian Open,2025-01-19,Grand Slam,Outdoor,Hard,4th Round,5.0,Alcaraz C.,Draper J.,3.0,18.0,7010.0,2530.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Retired,1.08,8.0,1.09,10.06,1.12,10.06,1.08,8.12
5,Melbourne,Australian Open,2025-01-19,Grand Slam,Outdoor,Hard,4th Round,5.0,Zverev A.,Humbert U.,2.0,14.0,7635.0,2765.0,6.0,1.0,2.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.17,5.0,1.17,5.89,1.21,5.89,1.17,4.97
5,Melbourne,Australian Open,2025-01-20,Grand Slam,Outdoor,Hard,4th Round,5.0,De Minaur A.,Michelsen A.,8.0,42.0,3535.0,1270.0,6.0,0.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,4.12,1.29,4.12,1.26,3.83
5,Melbourne,Australian Open,2025-01-20,Grand Slam,Outdoor,Hard,4th Round,5.0,Shelton B.,Monfils G.,20.0,41.0,2280.0,1280.0,7.0,6.0,6.0,7.0,7.0,6.0,1.0,0.0,,,2.0,1.0,Retired,1.62,2.3,1.6,2.5,1.63,2.5,1.61,2.33
5,Melbourne,Australian Open,2025-01-20,Grand Slam,Outdoor,Hard,4th Round,5.0,Sonego L.,Tien L.,55.0,121.0,1026.0,493.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.67,2.2,1.74,2.22,1.86,2.22,1.74,2.1
5,Melbourne,Australian Open,2025-01-20,Grand Slam,Outdoor,Hard,4th Round,5.0,Sinner J.,Rune H.,1.0,13.0,11830.0,2910.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.08,8.0,1.07,11.23,1.09,11.23,1.08,8.31
5,Melbourne,Australian Open,2025-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Zverev A.,Paul T.,2.0,11.0,7635.0,3195.0,7.0,6.0,7.0,6.0,2.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.33,3.4,1.36,3.4,1.37,3.48,1.35,3.26
5,Melbourne,Australian Open,2025-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Djokovic N.,Alcaraz C.,7.0,3.0,3900.0,7010.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,2.5,1.53,2.62,1.56,2.7,1.56,2.57,1.52
5,Melbourne,Australian Open,2025-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Shelton B.,Sonego L.,20.0,55.0,2280.0,1026.0,6.0,4.0,7.0,5.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.4,3.22,1.4,3.3,1.37,3.15
5,Melbourne,Australian Open,2025-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5.0,Sinner J.,De Minaur A.,1.0,8.0,11830.0,3535.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.17,5.0,1.19,5.34,1.19,5.5,1.17,5.1
5,Melbourne,Australian Open,2025-01-24,Grand Slam,Outdoor,Hard,Semifinals,5.0,Zverev A.,Djokovic N.,2.0,7.0,7635.0,3900.0,7.0,6.0,,,,,,,,,1.0,0.0,Retired,2.3,1.62,2.45,1.63,2.45,1.7,2.31,1.63
5,Melbourne,Australian Open,2025-01-24,Grand Slam,Outdoor,Hard,Semifinals,5.0,Sinner J.,Shelton B.,1.0,20.0,11830.0,2280.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.09,10.06,1.09,11.0,1.06,9.51
5,Melbourne,Australian Open,2025-01-26,Grand Slam,Outdoor,Hard,The Final,5.0,Sinner J.,Zverev A.,1.0,2.0,11830.0,7635.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,1.34,3.6,1.39,3.4,1.35,3.31
6,Montpellier,Open Sud de France,2025-01-27,ATP250,Indoor,Hard,1st Round,3.0,Bu Y.,Altmaier D.,71.0,91.0,787.0,622.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.73,2.22,1.73,2.4,1.62,2.28
6,Montpellier,Open Sud de France,2025-01-27,ATP250,Indoor,Hard,1st Round,3.0,Cazaux A.,Wawrinka S.,101.0,154.0,582.0,361.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.56,1.62,2.6,1.54,2.44
6,Montpellier,Open Sud de France,2025-01-27,ATP250,Indoor,Hard,1st Round,3.0,Koepfer D.,Barrere G.,118.0,144.0,515.0,406.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.04,1.85,2.1,1.96,1.97,1.81
6,Montpellier,Open Sud de France,2025-01-28,ATP250,Indoor,Hard,1st Round,3.0,Griekspoor T.,Van De Zandschulp B.,46.0,84.0,1190.0,672.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.66,2.35,1.66,2.53,1.58,2.35
